MsgSize,Run,KeyGen,Enc,Dec,CiphertextSize,Status
128,4,0.0578791000880301,0.554779399652034,0.2998053003102541,485,OK
128,5,0.051272399723529816,0.5344692999497056,0.2812741999514401,485,OK
128,6,0.0505022001452744,0.5684385998174548,0.2756054000928998,485,OK
128,7,0.06159999966621399,0.5396946999244392,0.2894361997023225,485,OK
128,8,0.050734400283545256,0.5334242000244558,0.2715215999633074,485,OK
128,9,0.04937619995325804,0.517317000310868,0.2506797998212278,485,OK
128,10,0.04697519959881902,0.5290294997394085,0.2591606001369655,485,OK
128,11,0.046112800016999245,0.5286004999652505,0.2606780999340117,485,OK
128,12,0.04931609984487295,0.50455839978531,0.2479108003899455,485,OK
128,13,0.04919250030070543,0.5087367002852261,0.2670207000337541,485,OK
128,14,0.05225070007145405,0.4953429000452161,0.2577520003542304,485,OK
128,15,0.05044190026819706,0.5299062998965383,0.2714084000326693,485,OK
128,16,0.049157700035721064,0.4805330000817776,0.2499691997654736,485,OK
128,17,0.06376559985801578,0.5162113001570106,0.2516067000105977,485,OK
128,18,0.04509870009496808,0.5144813000224531,0.26133729983121157,485,OK
128,19,0.0525691001676023,0.5230422001332045,0.24709769990295172,485,OK
128,20,0.05157529981806874,0.4939291998744011,0.268905199598521,485,OK
128,21,0.04635580023750663,0.5087577998638153,0.28039809968322515,485,OK
128,22,0.04978570016101003,0.5318463002331555,0.26693700021132827,485,OK
128,23,0.05005279975011945,0.5032957000657916,0.28607429983094335,485,OK
128,24,0.06227420037612319,0.5103213996626437,0.2386047998443246,485,OK
128,25,0.0544067001901567,0.5065318001434207,0.2759096999652684,485,OK
128,26,0.052575299981981516,0.5281513999216259,0.2661269004456699,485,OK
128,27,0.051187200006097555,0.5069515001960099,0.25801789993420243,485,OK
128,28,0.049491799902170897,0.5232588998042047,0.26107410015538335,485,OK
128,29,0.05496839992702007,0.5242681000381708,0.2633074000477791,485,OK
128,30,0.05111059965565801,0.518314799759537,0.25163730001077056,485,OK
128,31,0.05077800014987588,0.5175497997552156,0.29039569990709424,485,OK
128,32,0.056007899809628725,0.5311499000526965,0.31942659988999367,485,OK
128,33,0.05521269980818033,0.5789767000824213,0.281014499720186,485,OK
128,34,0.04939309973269701,0.555301200132817,0.2743426999077201,485,OK
128,35,0.054039400070905685,0.5767749999649823,0.2781324000097811,485,OK
128,36,0.05527229979634285,0.5509943999350071,0.27595419995486736,485,OK
128,37,0.06136330030858517,0.5526996999979019,0.2683520996943116,485,OK
128,38,0.057983700186014175,0.5394771997816861,0.28338300017639995,485,OK
128,39,0.05821469984948635,0.5346825001761317,0.25485660042613745,485,OK
128,40,0.05217859987169504,0.5337702999822795,0.2611971003934741,485,OK
128,41,0.05178209999576211,0.5303806001320481,0.26180019974708557,485,OK
128,42,0.05406210012733936,0.5408737999387085,0.27405000012367964,485,OK
128,43,0.046558599919080734,0.5587885002605617,0.3065281002782285,485,OK
128,44,0.05085769994184375,0.5654209000058472,0.2850693999789655,485,OK
128,45,0.05509530007839203,0.5610639001242816,0.28236670000478625,485,OK
128,46,0.051459299866110086,0.5515752001665533,0.26318789971992373,485,OK
128,47,0.05824899999424815,0.5766161996871233,0.27123630000278354,485,OK
128,48,0.054082800168544054,0.5490949000231922,0.2912393002770841,485,OK
128,49,0.05388989998027682,0.5577008998952806,0.2795348996296525,485,OK
128,50,0.05488839978352189,0.5656091999262571,0.29159530019387603,485,OK
256,1,0.04788880003616214,1.0128315999172628,0.49024449987336993,873,OK
256,2,0.05319030024111271,0.9757273001596332,0.48635510029271245,873,OK
256,3,0.04742080019786954,0.9935467001050711,0.4972701002843678,873,OK
256,4,0.05556399980559945,0.986213699914515,0.553345300257206,873,OK
256,5,0.050073400139808655,0.9654799001291394,0.47859920002520084,873,OK
256,6,0.05256740003824234,1.0322332000359893,0.5017352001741529,873,OK
256,7,0.04909780016168952,0.9670119998045266,0.5170546001754701,873,OK
